429
  I  5.942  5.942 -11.884
  I  17.826  5.942 -11.884
  I  17.826 -5.942  4.886016481334042e-16
  I  5.942 -5.942  4.886016481334042e-16
 Cs  11.884  5.300085674667414e-16  11.884
 Cs  11.884  5.300085674667414e-16  23.768
 Cs  11.884 -11.884  11.884
 Cs  11.884  11.884  23.768
 Pb  5.942 -5.942  5.942000000000001
 Pb  5.942  5.942  5.942000000000001
 Pb  5.942 -5.942  17.826
 Pb  5.942  5.942  17.826
  I  5.942  5.300085674667414e-16  5.942000000000001
  I  11.884 -5.942  5.942000000000001
  I  5.942  5.300085674667414e-16  17.826
  I  11.884 -5.942  17.826
  I  17.826  5.300085674667414e-16  17.826
  I  11.884  5.942  17.826
  I  5.942  5.942  11.884
  I  17.826  5.942  11.884
  I  17.826 -5.942  23.768
  I  5.942 -5.942  23.768
 Cs  23.768  11.884 -23.768
 Cs  23.768  23.768 -23.768
  I  23.768  17.826 -17.826
  I  17.826  5.942 -23.768
 Cs  23.768  11.884 -11.884
 Cs  23.768  11.884  4.886016481334042e-16
 Cs  23.768  5.300085674667414e-16 -11.884
 Cs  23.768  23.768  4.886016481334042e-16
 Pb  17.826  5.942 -17.826
 Pb  17.826  17.826 -17.826
 Pb  17.826  5.942 -5.941999999999999
 Pb  17.826  17.826 -5.941999999999999
  I  17.826  11.884 -17.826
  I  23.768  5.942 -17.826
  I  23.768  17.826  5.942000000000001
  I  17.826  11.884 -5.941999999999999
  I  23.768  5.942 -5.941999999999999
  I  23.768  17.826 -5.941999999999999
  I  17.826  17.826 -11.884
  I  17.826  5.942  4.886016481334042e-16
 Cs  23.768  11.884  11.884
 Cs  23.768  11.884  23.768
 Cs  23.768  5.300085674667414e-16  11.884
 Cs  23.768  23.768  23.768
 Pb  17.826  5.942  5.942000000000001
 Pb  17.826  17.826  5.942000000000001
 Pb  17.826  5.942  17.826
 Pb  17.826  17.826  17.826
  I  17.826  11.884  5.942000000000001
  I  23.768  5.942  5.942000000000001
  I  17.826  11.884  17.826
  I  23.768  5.942  17.826
  I  23.768  17.826  17.826
  I  17.826  17.826  11.884
  I  17.826  5.942  23.768
 Cs -3.97506425600056e-16 -23.768 -23.768
 Cs -3.97506425600056e-16 -23.768  4.886016481334042e-16
 Cs -3.97506425600056e-16 -23.768  23.768
 Cs  11.884 -23.768 -23.768
 Cs  11.884 -11.884 -23.768
  I  17.826 -23.768 -17.826
  I  11.884 -17.826 -17.826
 Cs  11.884 -23.768 -11.884
 Cs  11.884 -23.768  4.886016481334042e-16
 Cs  11.884 -11.884  4.886016481334042e-16
 Pb  5.942 -17.826 -17.826
 Pb  5.942 -17.826 -5.941999999999999
  I  5.942 -23.768 -17.826
  I  17.826 -23.768  5.942000000000001
  I  11.884 -17.826  5.942000000000001
  I  5.942 -23.768 -5.941999999999999
  I  17.826 -23.768 -5.941999999999999
  I  11.884 -17.826 -5.941999999999999
  I  5.942 -17.826 -11.884
  I  17.826 -17.826 -11.884
 Cs  11.884 -23.768  11.884
 Cs  11.884 -23.768  23.768
 Cs  11.884 -11.884  23.768
 Pb  5.942 -17.826  5.942000000000001
 Pb  5.942 -17.826  17.826
  I  5.942 -23.768  5.942000000000001
  I  5.942 -23.768  17.826
  I  17.826 -23.768  17.826
  I  11.884 -17.826  17.826
  I  5.942 -17.826  11.884
  I  17.826 -17.826  11.884
 Cs  23.768 -11.884 -23.768
 Cs  23.768  5.300085674667414e-16 -23.768
  I  23.768 -5.942 -17.826
  I  17.826 -17.826 -23.768
 Cs  23.768 -11.884 -11.884
 Cs  23.768 -11.884  4.886016481334042e-16
 Cs  23.768 -23.768 -11.884
 Cs  23.768  5.300085674667414e-16  4.886016481334042e-16
 Pb  17.826 -17.826 -17.826
 Pb  17.826 -5.942 -17.826
 Pb  17.826 -17.826 -5.941999999999999
 Pb  17.826 -5.942 -5.941999999999999
  I  17.826 -11.884 -17.826
  I  23.768 -17.826 -17.826
  I  23.768 -5.942  5.942000000000001
  I  17.826 -11.884 -5.941999999999999
  I  23.768 -17.826 -5.941999999999999
  I  23.768 -5.942 -5.941999999999999
  I  17.826 -5.942 -11.884
  I  17.826 -17.826  4.886016481334042e-16
 Cs  23.768 -11.884  11.884
 Cs  23.768 -11.884  23.768
 Cs  23.768 -23.768  11.884
 Cs  23.768  5.300085674667414e-16  23.768
 Pb  17.826 -17.826  5.942000000000001
 Pb  17.826 -5.942  5.942000000000001
 Pb  17.826 -17.826  17.826
 Pb  17.826 -5.942  17.826
  I  17.826 -11.884  5.942000000000001
  I  23.768 -17.826  5.942000000000001
  I  17.826 -11.884  17.826
  I  23.768 -17.826  17.826
  I  23.768 -5.942  17.826
  I  17.826 -5.942  11.884
  I  17.826 -17.826  23.768
 Cs  23.768 -23.768 -23.768
 Cs  23.768 -23.768  4.886016481334042e-16
 Cs  23.768 -23.768  23.768
