429
Pb -17.826 -5.942 -5.94209 0
Pb -17.826 5.942 -5.94209 0
I -17.826 5.30009e-16 -17.8261 0
I -11.884 -5.942 -17.8261 0
I -5.942 5.30009e-16 5.94191 0
I -11.884 5.942 5.94191 0
I -17.826 5.30009e-16 -5.94209 0
I -11.884 -5.942 -5.94209 0
I -5.942 5.30009e-16 -5.94209 0
I -11.884 5.942 -5.94209 0
I -17.826 5.942 -11.8841 0
I -5.942 5.942 -11.8841 0
I -5.942 -5.942 -8.81352e-05 0
I -17.826 -5.942 -8.81352e-05 0
Cs -11.884 5.30009e-16 11.8839 0
Cs -11.884 5.30009e-16 23.7679 0
Cs -11.884 -11.884 11.8839 0
Cs -11.884 11.884 23.7679 0
Pb -17.826 -5.942 5.94191 0
Pb -17.826 5.942 5.94191 0
Pb -17.826 -5.942 17.8259 0
Pb -17.826 5.942 17.8259 0
I -17.826 5.30009e-16 5.94191 0
I -11.884 -5.942 5.94191 0
I -17.826 5.30009e-16 17.8259 0
I -11.884 -5.942 17.8259 0
I -5.942 5.30009e-16 17.8259 0
I -11.884 5.942 17.8259 0
I -17.826 5.942 11.8839 0
I -5.942 5.942 11.8839 0
I -5.942 -5.942 23.7679 0
I -17.826 -5.942 23.7679 0
Cs -3.97506e-16 11.884 -23.7681 0
Cs -3.97506e-16 23.768 -23.7681 0
I 5.942 11.884 -17.8261 0
I -3.97506e-16 17.826 -17.8261 0
I 5.942 5.942 -23.7681 0
I -5.942 5.942 -23.7681 0
Cs -3.97506e-16 11.884 -11.8841 0
Cs -3.97506e-16 11.884 -8.81352e-05 0
Cs -3.97506e-16 5.30009e-16 -11.8841 0
Cs -3.97506e-16 23.768 -8.81352e-05 0
Pb -5.942 5.942 -17.8261 0
Pb -5.942 17.826 -17.8261 0
Pb -5.942 5.942 -5.94209 0
Pb -5.942 17.826 -5.94209 0
I -5.942 11.884 -17.8261 0
I -3.97506e-16 5.942 -17.8261 0
I 5.942 11.884 5.94191 0
I -3.97506e-16 17.826 5.94191 0
I -5.942 11.884 -5.94209 0
I -3.97506e-16 5.942 -5.94209 0
I 5.942 11.884 -5.94209 0
I -3.97506e-16 17.826 -5.94209 0
I -5.942 17.826 -11.8841 0
I 5.942 17.826 -11.8841 0
I 5.942 5.942 -8.81352e-05 0
I -5.942 5.942 -8.81352e-05 0
Cs -3.97506e-16 11.884 11.8839 0
Cs -3.97506e-16 11.884 23.7679 0
Cs -3.97506e-16 5.30009e-16 11.8839 0
Cs -3.97506e-16 23.768 23.7679 0
Pb -5.942 5.942 5.94191 0
Pb -5.942 17.826 5.94191 0
Pb -5.942 5.942 17.8259 0
Pb -5.942 17.826 17.8259 0
I -5.942 11.884 5.94191 0
I -3.97506e-16 5.942 5.94191 0
I -5.942 11.884 17.8259 0
I -3.97506e-16 5.942 17.8259 0
I 5.942 11.884 17.8259 0
I -3.97506e-16 17.826 17.8259 0
I -5.942 17.826 11.8839 0
I 5.942 17.826 11.8839 0
I 5.942 5.942 23.7679 0
I -5.942 5.942 23.7679 0
Cs 11.884 23.768 -23.7681 0
I 17.826 23.768 -17.8261 0
I 17.826 17.826 -23.7681 0
I 5.942 17.826 -23.7681 0
Cs 11.884 23.768 -11.8841 0
Cs 11.884 23.768 -8.81352e-05 0
Cs 11.884 11.884 -11.8841 0
Pb 5.942 17.826 -17.8261 0
Pb 5.942 17.826 -5.94209 0
I 5.942 23.768 -17.8261 0
I 11.884 17.826 -17.8261 0
I 17.826 23.768 5.94191 0
I 5.942 23.768 -5.94209 0
I 11.884 17.826 -5.94209 0
I 17.826 23.768 -5.94209 0
I 17.826 17.826 -8.81352e-05 0
I 5.942 17.826 -8.81352e-05 0
Cs 11.884 23.768 11.8839 0
Cs 11.884 23.768 23.7679 0
Cs 11.884 11.884 11.8839 0
Pb 5.942 17.826 5.94191 0
Pb 5.942 17.826 17.8259 0
I 5.942 23.768 5.94191 0
I 11.884 17.826 5.94191 0
I 5.942 23.768 17.8259 0
I 11.884 17.826 17.8259 0
I 17.826 23.768 17.8259 0
I 17.826 17.826 23.7679 0
I 5.942 17.826 23.7679 0
Cs 23.768 23.768 -11.8841 0
Cs 23.768 23.768 11.8839 0
Cs -23.768 -23.768 -23.7681 0
Cs -23.768 -23.768 -8.81352e-05 0
Cs -23.768 -23.768 23.7679 0
Cs -11.884 -23.768 -23.7681 0
Cs -11.884 -11.884 -23.7681 0
I -5.942 -23.768 -17.8261 0
I -11.884 -17.826 -17.8261 0
Cs -11.884 -23.768 -11.8841 0
Cs -11.884 -23.768 -8.81352e-05 0
Cs -11.884 -11.884 -8.81352e-05 0
Pb -17.826 -17.826 -17.8261 0
Pb -17.826 -17.826 -5.94209 0
I -17.826 -23.768 -17.8261 0
I -5.942 -23.768 5.94191 0
I -11.884 -17.826 5.94191 0
I -17.826 -23.768 -5.94209 0
I -5.942 -23.768 -5.94209 0
I -11.884 -17.826 -5.94209 0
I -17.826 -17.826 -11.8841 0
I -5.942 -17.826 -11.8841 0
Cs -11.884 -23.768 11.8839 0
Cs -11.884 -23.768 23.7679 0
Cs -11.884 -11.884 23.7679 0
Pb -17.826 -17.826 5.94191 0
Pb -17.826 -17.826 17.8259 0
I -17.826 -23.768 5.94191 0
I -17.826 -23.768 17.8259 0
I -5.942 -23.768 17.8259 0
I -11.884 -17.826 17.8259 0
I -17.826 -17.826 11.8839 0
I -5.942 -17.826 11.8839 0
Cs -3.97506e-16 -11.884 -23.7681 0
Cs -3.97506e-16 5.30009e-16 -23.7681 0
I 5.942 -11.884 -17.8261 0
I -3.97506e-16 -5.942 -17.8261 0
I 5.942 -17.826 -23.7681 0
I -5.942 -17.826 -23.7681 0
Cs -3.97506e-16 -11.884 -11.8841 0
Cs -3.97506e-16 -11.884 -8.81352e-05 0
Cs -3.97506e-16 -23.768 -11.8841 0
Cs -3.97506e-16 5.30009e-16 -8.81352e-05 0
Pb -5.942 -17.826 -17.8261 0
Pb -5.942 -5.942 -17.8261 0
Pb -5.942 -17.826 -5.94209 0
Pb -5.942 -5.942 -5.94209 0
I -5.942 -11.884 -17.8261 0
I -3.97506e-16 -17.826 -17.8261 0
I 5.942 -11.884 5.94191 0
I -3.97506e-16 -5.942 5.94191 0
I -5.942 -11.884 -5.94209 0
I -3.97506e-16 -17.826 -5.94209 0
I 5.942 -11.884 -5.94209 0
I -3.97506e-16 -5.942 -5.94209 0
I -5.942 -5.942 -11.8841 0
I 5.942 -5.942 -11.8841 0
I 5.942 -17.826 -8.81352e-05 0
I -5.942 -17.826 -8.81352e-05 0
Cs -3.97506e-16 -11.884 11.8839 0
Cs -3.97506e-16 -11.884 23.7679 0
Cs -3.97506e-16 -23.768 11.8839 0
Cs -3.97506e-16 5.30009e-16 23.7679 0
Pb -5.942 -17.826 5.94191 0
Pb -5.942 -5.942 5.97972 0
Pb -5.942 -17.826 17.8259 0
Pb -5.942 -5.942 17.8259 0
I -5.942 -11.884 5.94191 0
I -3.97506e-16 -17.826 5.94191 0
I -5.942 -11.884 17.8259 0
I -3.97506e-16 -17.826 17.8259 0
I 5.942 -11.884 17.8259 0
I -3.97506e-16 -5.942 17.8259 0
I -5.942 -5.942 11.8839 0
I 5.942 -5.942 11.8839 0
I 5.942 -17.826 23.7679 0
I -5.942 -17.826 23.7679 0
Cs 11.884 5.30009e-16 -23.7681 0
Cs 11.884 11.884 -23.7681 0
I 17.826 5.30009e-16 -17.8261 0
I 11.884 5.942 -17.8261 0
I 17.826 -5.942 -23.7681 0
I 5.942 -5.942 -23.7681 0
Cs 11.884 5.30009e-16 -11.8841 0
Cs 11.884 5.30009e-16 -8.81352e-05 0
Cs 11.884 -11.884 -11.8841 0
Cs 11.884 11.884 -8.81352e-05 0
Pb 5.942 -5.942 -17.8261 0
Pb 5.942 5.942 -17.8261 0
Pb 5.942 -5.942 -5.94209 0
Pb 5.942 5.942 -5.94209 0
I 5.942 5.30009e-16 -17.8261 0
I 11.884 -5.942 -17.8261 0
I 17.826 5.30009e-16 5.94191 0
I 11.884 5.942 5.94191 0
I 5.942 5.30009e-16 -5.94209 0
I 11.884 -5.942 -5.94209 0
I 17.826 5.30009e-16 -5.94209 0
I 11.884 5.942 -5.94209 0
I 5.942 5.942 -11.8841 0
I 17.826 5.942 -11.8841 0
I 17.826 -5.942 -8.81352e-05 0
I 5.942 -5.942 -8.81352e-05 0
Cs 11.884 5.30009e-16 11.8839 0
Cs 11.884 5.30009e-16 23.7679 0
Cs 11.884 -11.884 11.8839 0
Cs 11.884 11.884 23.7679 0
Pb 5.942 -5.942 5.94191 0
Pb 5.942 5.942 5.94191 0
Pb 5.942 -5.942 17.8259 0
Pb 5.942 5.942 17.8259 0
I 5.942 5.30009e-16 5.94191 0
I 11.884 -5.942 5.94191 0
I 5.942 5.30009e-16 17.8259 0
I 11.884 -5.942 17.8259 0
I 17.826 5.30009e-16 17.8259 0
I 11.884 5.942 17.8259 0
I 5.942 5.942 11.8839 0
I 17.826 5.942 11.8839 0
I 17.826 -5.942 23.7679 0
I 5.942 -5.942 23.7679 0
Cs 23.768 11.884 -23.7681 0
Cs 23.768 23.768 -23.7681 0
I 23.768 17.826 -17.8261 0
I 17.826 5.942 -23.7681 0
Cs 23.768 11.884 -11.8841 0
Cs 23.768 11.884 -8.81352e-05 0
Cs 23.768 5.30009e-16 -11.8841 0
Cs 23.768 23.768 -8.81352e-05 0
Pb 17.826 5.942 -17.8261 0
Pb 17.826 17.826 -17.8261 0
Pb 17.826 5.942 -5.94209 0
Pb 17.826 17.826 -5.94209 0
I 17.826 11.884 -17.8261 0
I 23.768 5.942 -17.8261 0
I 23.768 17.826 5.94191 0
I 17.826 11.884 -5.94209 0
I 23.768 5.942 -5.94209 0
I 23.768 17.826 -5.94209 0
I 17.826 17.826 -11.8841 0
I 17.826 5.942 -8.81352e-05 0
Cs 23.768 11.884 11.8839 0
Cs 23.768 11.884 23.7679 0
Cs 23.768 5.30009e-16 11.8839 0
Cs 23.768 23.768 23.7679 0
Pb 17.826 5.942 5.94191 0
Pb 17.826 17.826 5.94191 0
Pb 17.826 5.942 17.8259 0
Pb 17.826 17.826 17.8259 0
I 17.826 11.884 5.94191 0
I 23.768 5.942 5.94191 0
I 17.826 11.884 17.8259 0
I 23.768 5.942 17.8259 0
I 23.768 17.826 17.8259 0
I 17.826 17.826 11.8839 0
I 17.826 5.942 23.7679 0
Cs -3.97506e-16 -23.768 -23.7681 0
Cs -3.97506e-16 -23.768 -8.81352e-05 0
Cs -3.97506e-16 -23.768 23.7679 0
Cs 11.884 -23.768 -23.7681 0
Cs 11.884 -11.884 -23.7681 0
I 17.826 -23.768 -17.8261 0
I 11.884 -17.826 -17.8261 0
Cs 11.884 -23.768 -11.8841 0
Cs 11.884 -23.768 -8.81352e-05 0
Cs 11.884 -11.884 -8.81352e-05 0
Pb 5.942 -17.826 -17.8261 0
Pb 5.942 -17.826 -5.94209 0
I 5.942 -23.768 -17.8261 0
I 17.826 -23.768 5.94191 0
I 11.884 -17.826 5.94191 0
I 5.942 -23.768 -5.94209 0
I 17.826 -23.768 -5.94209 0
I 11.884 -17.826 -5.94209 0
I 5.942 -17.826 -11.8841 0
I 17.826 -17.826 -11.8841 0
Cs 11.884 -23.768 11.8839 0
Cs 11.884 -23.768 23.7679 0
Cs 11.884 -11.884 23.7679 0
Pb 5.942 -17.826 5.94191 0
Pb 5.942 -17.826 17.8259 0
I 5.942 -23.768 5.94191 0
I 5.942 -23.768 17.8259 0
I 17.826 -23.768 17.8259 0
I 11.884 -17.826 17.8259 0
I 5.942 -17.826 11.8839 0
I 17.826 -17.826 11.8839 0
Cs 23.768 -11.884 -23.7681 0
Cs 23.768 5.30009e-16 -23.7681 0
I 23.768 -5.942 -17.8261 0
I 17.826 -17.826 -23.7681 0
Cs 23.768 -11.884 -11.8841 0
Cs 23.768 -11.884 -8.81352e-05 0
Cs 23.768 -23.768 -11.8841 0
Cs 23.768 5.30009e-16 -8.81352e-05 0
Pb 17.826 -17.826 -17.8261 0
Pb 17.826 -5.942 -17.8261 0
Pb 17.826 -17.826 -5.94209 0
Pb 17.826 -5.942 -5.94209 0
I 17.826 -11.884 -17.8261 0
I 23.768 -17.826 -17.8261 0
I 23.768 -5.942 5.94191 0
I 17.826 -11.884 -5.94209 0
I 23.768 -17.826 -5.94209 0
I 23.768 -5.942 -5.94209 0
I 17.826 -5.942 -11.8841 0
I 17.826 -17.826 -8.81352e-05 0
Cs 23.768 -11.884 11.8839 0
Cs 23.768 -11.884 23.7679 0
Cs 23.768 -23.768 11.8839 0
Cs 23.768 5.30009e-16 23.7679 0
Pb 17.826 -17.826 5.94191 0
Pb 17.826 -5.942 5.94191 0
Pb 17.826 -17.826 17.8259 0
Pb 17.826 -5.942 17.8259 0
I 17.826 -11.884 5.94191 0
I 23.768 -17.826 5.94191 0
I 17.826 -11.884 17.8259 0
I 23.768 -17.826 17.8259 0
I 23.768 -5.942 17.8259 0
I 17.826 -5.942 11.8839 0
I 17.826 -17.826 23.7679 0
Cs 23.768 -23.768 -23.7681 0
Cs 23.768 -23.768 -8.81352e-05 0
Cs 23.768 -23.768 23.7679 0
